scenario_id,source,map_id,map_name,floor,node_id,node_type,combat_index,route_tag,event_id,event_name,encounter_id,encounter_name,threat_rating,build_id,development_level,battles,player_wins,enemy_wins,draws,player_win_rate,player_score_rate,win_ci95_low,win_ci95_high,average_rounds,p90_rounds,round_limit_count,effect_limit_hits,exceptions,average_player_survivors,average_enemy_survivors,enemy_cleave_hits_per_battle,enemy_summon_attempts_per_battle,enemy_summon_successes_per_battle,enemy_shields_granted_per_battle,enemy_shield_blocks_per_battle,enemy_furnace_transfers_per_battle,enemy_flourish_gained_per_battle
Map:map_wilderness:f1_opening_normal:f1_opening_encounter:B05_SPELL_H,Map,map_wilderness,荒野,1,f1_opening_normal,Normal,1,,,,f1_opening_encounter,幼灵初啼,1,B05_SPELL,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_opening_normal:f1_opening_encounter:B06_REFRESH_H,Map,map_wilderness,荒野,1,f1_opening_normal,Normal,1,,,,f1_opening_encounter,幼灵初啼,1,B06_REFRESH,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_early_summon:f1_early_summon_encounter:B01_SHIELD_N,Map,map_wilderness,荒野,1,f1_early_summon,Normal,2,,,,f1_early_summon_encounter,幼灵巡游者,1,B01_SHIELD,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.99,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_early_summon:f1_early_summon_encounter:B02_BREAK_N,Map,map_wilderness,荒野,1,f1_early_summon,Normal,2,,,,f1_early_summon_encounter,幼灵巡游者,1,B02_BREAK,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_early_summon:f1_early_summon_encounter:B03_SUMMON_N,Map,map_wilderness,荒野,1,f1_early_summon,Normal,2,,,,f1_early_summon_encounter,幼灵巡游者,1,B03_SUMMON,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_early_summon:f1_early_summon_encounter:B04_DEATH_N,Map,map_wilderness,荒野,1,f1_early_summon,Normal,2,,,,f1_early_summon_encounter,幼灵巡游者,1,B04_DEATH,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_early_summon:f1_early_summon_encounter:B05_SPELL_N,Map,map_wilderness,荒野,1,f1_early_summon,Normal,2,,,,f1_early_summon_encounter,幼灵巡游者,1,B05_SPELL,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_early_summon:f1_early_summon_encounter:B06_REFRESH_N,Map,map_wilderness,荒野,1,f1_early_summon,Normal,2,,,,f1_early_summon_encounter,幼灵巡游者,1,B06_REFRESH,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_early_summon:f1_early_summon_encounter:B01_SHIELD_H,Map,map_wilderness,荒野,1,f1_early_summon,Normal,2,,,,f1_early_summon_encounter,幼灵巡游者,1,B01_SHIELD,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_early_summon:f1_early_summon_encounter:B02_BREAK_H,Map,map_wilderness,荒野,1,f1_early_summon,Normal,2,,,,f1_early_summon_encounter,幼灵巡游者,1,B02_BREAK,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_early_summon:f1_early_summon_encounter:B03_SUMMON_H,Map,map_wilderness,荒野,1,f1_early_summon,Normal,2,,,,f1_early_summon_encounter,幼灵巡游者,1,B03_SUMMON,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_early_summon:f1_early_summon_encounter:B04_DEATH_H,Map,map_wilderness,荒野,1,f1_early_summon,Normal,2,,,,f1_early_summon_encounter,幼灵巡游者,1,B04_DEATH,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_early_summon:f1_early_summon_encounter:B05_SPELL_H,Map,map_wilderness,荒野,1,f1_early_summon,Normal,2,,,,f1_early_summon_encounter,幼灵巡游者,1,B05_SPELL,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_early_summon:f1_early_summon_encounter:B06_REFRESH_H,Map,map_wilderness,荒野,1,f1_early_summon,Normal,2,,,,f1_early_summon_encounter,幼灵巡游者,1,B06_REFRESH,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_safe_normal:f1_safe_normal_encounter:B01_SHIELD_N,Map,map_wilderness,荒野,1,f1_safe_normal,Normal,2,,,,f1_safe_normal_encounter,苔痕幼群,1,B01_SHIELD,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_safe_normal:f1_safe_normal_encounter:B02_BREAK_N,Map,map_wilderness,荒野,1,f1_safe_normal,Normal,2,,,,f1_safe_normal_encounter,苔痕幼群,1,B02_BREAK,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_safe_normal:f1_safe_normal_encounter:B03_SUMMON_N,Map,map_wilderness,荒野,1,f1_safe_normal,Normal,2,,,,f1_safe_normal_encounter,苔痕幼群,1,B03_SUMMON,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_safe_normal:f1_safe_normal_encounter:B04_DEATH_N,Map,map_wilderness,荒野,1,f1_safe_normal,Normal,2,,,,f1_safe_normal_encounter,苔痕幼群,1,B04_DEATH,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_safe_normal:f1_safe_normal_encounter:B05_SPELL_N,Map,map_wilderness,荒野,1,f1_safe_normal,Normal,2,,,,f1_safe_normal_encounter,苔痕幼群,1,B05_SPELL,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_safe_normal:f1_safe_normal_encounter:B06_REFRESH_N,Map,map_wilderness,荒野,1,f1_safe_normal,Normal,2,,,,f1_safe_normal_encounter,苔痕幼群,1,B06_REFRESH,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_safe_normal:f1_safe_normal_encounter:B01_SHIELD_H,Map,map_wilderness,荒野,1,f1_safe_normal,Normal,2,,,,f1_safe_normal_encounter,苔痕幼群,1,B01_SHIELD,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_safe_normal:f1_safe_normal_encounter:B02_BREAK_H,Map,map_wilderness,荒野,1,f1_safe_normal,Normal,2,,,,f1_safe_normal_encounter,苔痕幼群,1,B02_BREAK,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_safe_normal:f1_safe_normal_encounter:B03_SUMMON_H,Map,map_wilderness,荒野,1,f1_safe_normal,Normal,2,,,,f1_safe_normal_encounter,苔痕幼群,1,B03_SUMMON,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_safe_normal:f1_safe_normal_encounter:B04_DEATH_H,Map,map_wilderness,荒野,1,f1_safe_normal,Normal,2,,,,f1_safe_normal_encounter,苔痕幼群,1,B04_DEATH,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_safe_normal:f1_safe_normal_encounter:B05_SPELL_H,Map,map_wilderness,荒野,1,f1_safe_normal,Normal,2,,,,f1_safe_normal_encounter,苔痕幼群,1,B05_SPELL,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_safe_normal:f1_safe_normal_encounter:B06_REFRESH_H,Map,map_wilderness,荒野,1,f1_safe_normal,Normal,2,,,,f1_safe_normal_encounter,苔痕幼群,1,B06_REFRESH,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_mid_mechanic:f1_mid_mechanic_encounter:B01_SHIELD_N,Map,map_wilderness,荒野,1,f1_mid_mechanic,Normal,3,,,,f1_mid_mechanic_encounter,盘根育巢,2,B01_SHIELD,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.73,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_mid_mechanic:f1_mid_mechanic_encounter:B02_BREAK_N,Map,map_wilderness,荒野,1,f1_mid_mechanic,Normal,3,,,,f1_mid_mechanic_encounter,盘根育巢,2,B02_BREAK,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_mid_mechanic:f1_mid_mechanic_encounter:B03_SUMMON_N,Map,map_wilderness,荒野,1,f1_mid_mechanic,Normal,3,,,,f1_mid_mechanic_encounter,盘根育巢,2,B03_SUMMON,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.81,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_mid_mechanic:f1_mid_mechanic_encounter:B04_DEATH_N,Map,map_wilderness,荒野,1,f1_mid_mechanic,Normal,3,,,,f1_mid_mechanic_encounter,盘根育巢,2,B04_DEATH,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_mid_mechanic:f1_mid_mechanic_encounter:B05_SPELL_N,Map,map_wilderness,荒野,1,f1_mid_mechanic,Normal,3,,,,f1_mid_mechanic_encounter,盘根育巢,2,B05_SPELL,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_mid_mechanic:f1_mid_mechanic_encounter:B06_REFRESH_N,Map,map_wilderness,荒野,1,f1_mid_mechanic,Normal,3,,,,f1_mid_mechanic_encounter,盘根育巢,2,B06_REFRESH,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_mid_mechanic:f1_mid_mechanic_encounter:B01_SHIELD_H,Map,map_wilderness,荒野,1,f1_mid_mechanic,Normal,3,,,,f1_mid_mechanic_encounter,盘根育巢,2,B01_SHIELD,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_mid_mechanic:f1_mid_mechanic_encounter:B02_BREAK_H,Map,map_wilderness,荒野,1,f1_mid_mechanic,Normal,3,,,,f1_mid_mechanic_encounter,盘根育巢,2,B02_BREAK,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_mid_mechanic:f1_mid_mechanic_encounter:B03_SUMMON_H,Map,map_wilderness,荒野,1,f1_mid_mechanic,Normal,3,,,,f1_mid_mechanic_encounter,盘根育巢,2,B03_SUMMON,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_mid_mechanic:f1_mid_mechanic_encounter:B04_DEATH_H,Map,map_wilderness,荒野,1,f1_mid_mechanic,Normal,3,,,,f1_mid_mechanic_encounter,盘根育巢,2,B04_DEATH,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_mid_mechanic:f1_mid_mechanic_encounter:B05_SPELL_H,Map,map_wilderness,荒野,1,f1_mid_mechanic,Normal,3,,,,f1_mid_mechanic_encounter,盘根育巢,2,B05_SPELL,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_mid_mechanic:f1_mid_mechanic_encounter:B06_REFRESH_H,Map,map_wilderness,荒野,1,f1_mid_mechanic,Normal,3,,,,f1_mid_mechanic_encounter,盘根育巢,2,B06_REFRESH,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_route_normal:f1_route_normal_encounter:B01_SHIELD_N,Map,map_wilderness,荒野,1,f1_route_normal,Normal,4,Adventure,,,f1_route_normal_encounter,狐影繁生队,3,B01_SHIELD,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.79,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_route_normal:f1_route_normal_encounter:B02_BREAK_N,Map,map_wilderness,荒野,1,f1_route_normal,Normal,4,Adventure,,,f1_route_normal_encounter,狐影繁生队,3,B02_BREAK,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.97,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_route_normal:f1_route_normal_encounter:B03_SUMMON_N,Map,map_wilderness,荒野,1,f1_route_normal,Normal,4,Adventure,,,f1_route_normal_encounter,狐影繁生队,3,B03_SUMMON,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.76,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_route_normal:f1_route_normal_encounter:B04_DEATH_N,Map,map_wilderness,荒野,1,f1_route_normal,Normal,4,Adventure,,,f1_route_normal_encounter,狐影繁生队,3,B04_DEATH,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.93,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_route_normal:f1_route_normal_encounter:B05_SPELL_N,Map,map_wilderness,荒野,1,f1_route_normal,Normal,4,Adventure,,,f1_route_normal_encounter,狐影繁生队,3,B05_SPELL,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.84,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_route_normal:f1_route_normal_encounter:B06_REFRESH_N,Map,map_wilderness,荒野,1,f1_route_normal,Normal,4,Adventure,,,f1_route_normal_encounter,狐影繁生队,3,B06_REFRESH,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_route_normal:f1_route_normal_encounter:B01_SHIELD_H,Map,map_wilderness,荒野,1,f1_route_normal,Normal,4,Adventure,,,f1_route_normal_encounter,狐影繁生队,3,B01_SHIELD,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.98,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_route_normal:f1_route_normal_encounter:B02_BREAK_H,Map,map_wilderness,荒野,1,f1_route_normal,Normal,4,Adventure,,,f1_route_normal_encounter,狐影繁生队,3,B02_BREAK,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_route_normal:f1_route_normal_encounter:B03_SUMMON_H,Map,map_wilderness,荒野,1,f1_route_normal,Normal,4,Adventure,,,f1_route_normal_encounter,狐影繁生队,3,B03_SUMMON,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_route_normal:f1_route_normal_encounter:B04_DEATH_H,Map,map_wilderness,荒野,1,f1_route_normal,Normal,4,Adventure,,,f1_route_normal_encounter,狐影繁生队,3,B04_DEATH,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.99,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_route_normal:f1_route_normal_encounter:B05_SPELL_H,Map,map_wilderness,荒野,1,f1_route_normal,Normal,4,Adventure,,,f1_route_normal_encounter,狐影繁生队,3,B05_SPELL,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_route_normal:f1_route_normal_encounter:B06_REFRESH_H,Map,map_wilderness,荒野,1,f1_route_normal,Normal,4,Adventure,,,f1_route_normal_encounter,狐影繁生队,3,B06_REFRESH,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_elite_wall:f1_c4_elite_encounter:B01_SHIELD_N,Map,map_wilderness,荒野,1,f1_elite_wall,Elite,4,Aggressive,,,f1_c4_elite_encounter,百根围猎队,4,B01_SHIELD,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.61,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_elite_wall:f1_c4_elite_encounter:B02_BREAK_N,Map,map_wilderness,荒野,1,f1_elite_wall,Elite,4,Aggressive,,,f1_c4_elite_encounter,百根围猎队,4,B02_BREAK,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.79,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_elite_wall:f1_c4_elite_encounter:B03_SUMMON_N,Map,map_wilderness,荒野,1,f1_elite_wall,Elite,4,Aggressive,,,f1_c4_elite_encounter,百根围猎队,4,B03_SUMMON,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.75,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_elite_wall:f1_c4_elite_encounter:B04_DEATH_N,Map,map_wilderness,荒野,1,f1_elite_wall,Elite,4,Aggressive,,,f1_c4_elite_encounter,百根围猎队,4,B04_DEATH,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.87,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_elite_wall:f1_c4_elite_encounter:B05_SPELL_N,Map,map_wilderness,荒野,1,f1_elite_wall,Elite,4,Aggressive,,,f1_c4_elite_encounter,百根围猎队,4,B05_SPELL,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.72,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_elite_wall:f1_c4_elite_encounter:B06_REFRESH_N,Map,map_wilderness,荒野,1,f1_elite_wall,Elite,4,Aggressive,,,f1_c4_elite_encounter,百根围猎队,4,B06_REFRESH,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_elite_wall:f1_c4_elite_encounter:B01_SHIELD_H,Map,map_wilderness,荒野,1,f1_elite_wall,Elite,4,Aggressive,,,f1_c4_elite_encounter,百根围猎队,4,B01_SHIELD,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.91,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_elite_wall:f1_c4_elite_encounter:B02_BREAK_H,Map,map_wilderness,荒野,1,f1_elite_wall,Elite,4,Aggressive,,,f1_c4_elite_encounter,百根围猎队,4,B02_BREAK,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.98,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_elite_wall:f1_c4_elite_encounter:B03_SUMMON_H,Map,map_wilderness,荒野,1,f1_elite_wall,Elite,4,Aggressive,,,f1_c4_elite_encounter,百根围猎队,4,B03_SUMMON,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.99,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_elite_wall:f1_c4_elite_encounter:B04_DEATH_H,Map,map_wilderness,荒野,1,f1_elite_wall,Elite,4,Aggressive,,,f1_c4_elite_encounter,百根围猎队,4,B04_DEATH,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.97,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_elite_wall:f1_c4_elite_encounter:B05_SPELL_H,Map,map_wilderness,荒野,1,f1_elite_wall,Elite,4,Aggressive,,,f1_c4_elite_encounter,百根围猎队,4,B05_SPELL,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_elite_wall:f1_c4_elite_encounter:B06_REFRESH_H,Map,map_wilderness,荒野,1,f1_elite_wall,Elite,4,Aggressive,,,f1_c4_elite_encounter,百根围猎队,4,B06_REFRESH,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_route_safe:f1_route_safe_encounter:B01_SHIELD_N,Map,map_wilderness,荒野,1,f1_route_safe,Normal,4,Conservative,,,f1_route_safe_encounter,盘根守林队,2,B01_SHIELD,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.84,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_route_safe:f1_route_safe_encounter:B02_BREAK_N,Map,map_wilderness,荒野,1,f1_route_safe,Normal,4,Conservative,,,f1_route_safe_encounter,盘根守林队,2,B02_BREAK,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_route_safe:f1_route_safe_encounter:B03_SUMMON_N,Map,map_wilderness,荒野,1,f1_route_safe,Normal,4,Conservative,,,f1_route_safe_encounter,盘根守林队,2,B03_SUMMON,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.81,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_route_safe:f1_route_safe_encounter:B04_DEATH_N,Map,map_wilderness,荒野,1,f1_route_safe,Normal,4,Conservative,,,f1_route_safe_encounter,盘根守林队,2,B04_DEATH,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_route_safe:f1_route_safe_encounter:B05_SPELL_N,Map,map_wilderness,荒野,1,f1_route_safe,Normal,4,Conservative,,,f1_route_safe_encounter,盘根守林队,2,B05_SPELL,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.99,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_route_safe:f1_route_safe_encounter:B06_REFRESH_N,Map,map_wilderness,荒野,1,f1_route_safe,Normal,4,Conservative,,,f1_route_safe_encounter,盘根守林队,2,B06_REFRESH,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_route_safe:f1_route_safe_encounter:B01_SHIELD_H,Map,map_wilderness,荒野,1,f1_route_safe,Normal,4,Conservative,,,f1_route_safe_encounter,盘根守林队,2,B01_SHIELD,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_route_safe:f1_route_safe_encounter:B02_BREAK_H,Map,map_wilderness,荒野,1,f1_route_safe,Normal,4,Conservative,,,f1_route_safe_encounter,盘根守林队,2,B02_BREAK,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_route_safe:f1_route_safe_encounter:B03_SUMMON_H,Map,map_wilderness,荒野,1,f1_route_safe,Normal,4,Conservative,,,f1_route_safe_encounter,盘根守林队,2,B03_SUMMON,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_route_safe:f1_route_safe_encounter:B04_DEATH_H,Map,map_wilderness,荒野,1,f1_route_safe,Normal,4,Conservative,,,f1_route_safe_encounter,盘根守林队,2,B04_DEATH,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_route_safe:f1_route_safe_encounter:B05_SPELL_H,Map,map_wilderness,荒野,1,f1_route_safe,Normal,4,Conservative,,,f1_route_safe_encounter,盘根守林队,2,B05_SPELL,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_route_safe:f1_route_safe_encounter:B06_REFRESH_H,Map,map_wilderness,荒野,1,f1_route_safe,Normal,4,Conservative,,,f1_route_safe_encounter,盘根守林队,2,B06_REFRESH,H,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0
Event:map_wilderness:roadside_ambush_f1:f1_c4_event_ambush_encounter:B01_SHIELD_N,Event,map_wilderness,荒野,1,roadside_ambush_f1,EventCombat,4,Event,roadside_ambush_f1,荒径伏击,f1_c4_event_ambush_encounter,盘根伏猎群,3,B01_SHIELD,N,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,4.74,0,0,1,1,0,0,0,0
