scenario_id,source,map_id,map_name,floor,node_id,node_type,combat_index,route_tag,event_id,event_name,encounter_id,encounter_name,threat_rating,build_id,development_level,battles,player_wins,enemy_wins,draws,player_win_rate,player_score_rate,win_ci95_low,win_ci95_high,average_rounds,p90_rounds,round_limit_count,effect_limit_hits,exceptions,average_player_survivors,average_enemy_survivors,enemy_cleave_hits_per_battle,enemy_summon_attempts_per_battle,enemy_summon_successes_per_battle,enemy_shields_granted_per_battle,enemy_shield_blocks_per_battle,enemy_furnace_transfers_per_battle,enemy_flourish_gained_per_battle
Map:map_wilderness:f1_early_summon:f1_early_summon_encounter:B05_SPELL_F1_C2,Map,map_wilderness,荒野,1,f1_early_summon,Normal,2,,,,f1_early_summon_encounter,幼灵巡游者,1,B05_SPELL,C2,100,66,24,10,0.66,0.71,0.562777,0.745385,1.74,2,0,0,0,0.72,0.24,0,1,1,0,0,0,0
Map:map_wilderness:f1_early_summon:f1_early_summon_encounter:B06_REFRESH_F1_C2,Map,map_wilderness,荒野,1,f1_early_summon,Normal,2,,,,f1_early_summon_encounter,幼灵巡游者,1,B06_REFRESH,C2,100,39,9,52,0.39,0.65,0.300169,0.48797,1.32,2,0,0,0,0.39,0.09,0,1,1,0,0,0,0
Map:map_wilderness:f1_safe_normal:f1_safe_normal_encounter:B01_SHIELD_F1_C2,Map,map_wilderness,荒野,1,f1_safe_normal,Normal,2,,,,f1_safe_normal_encounter,苔痕幼群,1,B01_SHIELD,C2,100,80,20,0,0.8,0.8,0.711171,0.866633,1.66,2,0,0,0,0.97,0.2,0,1,1,0,0,0,0
Map:map_wilderness:f1_safe_normal:f1_safe_normal_encounter:B02_BREAK_F1_C2,Map,map_wilderness,荒野,1,f1_safe_normal,Normal,2,,,,f1_safe_normal_encounter,苔痕幼群,1,B02_BREAK,C2,100,77,0,23,0.77,0.885,0.678456,0.841567,1.39,2,0,0,0,0.94,0,0,1,1,0,0,0,0
Map:map_wilderness:f1_safe_normal:f1_safe_normal_encounter:B03_SUMMON_F1_C2,Map,map_wilderness,荒野,1,f1_safe_normal,Normal,2,,,,f1_safe_normal_encounter,苔痕幼群,1,B03_SUMMON,C2,100,60,27,13,0.6,0.665,0.502003,0.690599,1.18,2,0,0,0,0.99,0.27,0,1,1,0,0,0,0
Map:map_wilderness:f1_safe_normal:f1_safe_normal_encounter:B04_DEATH_F1_C2,Map,map_wilderness,荒野,1,f1_safe_normal,Normal,2,,,,f1_safe_normal_encounter,苔痕幼群,1,B04_DEATH,C2,100,55,18,27,0.55,0.685,0.452446,0.643855,1.23,2,0,0,0,0.55,0.18,0,1,1,0,0,0,0
Map:map_wilderness:f1_safe_normal:f1_safe_normal_encounter:B05_SPELL_F1_C2,Map,map_wilderness,荒野,1,f1_safe_normal,Normal,2,,,,f1_safe_normal_encounter,苔痕幼群,1,B05_SPELL,C2,100,75,17,8,0.75,0.79,0.656955,0.824548,1.62,2,0,0,0,0.84,0.17,0,1,1,0,0,0,0
Map:map_wilderness:f1_safe_normal:f1_safe_normal_encounter:B06_REFRESH_F1_C2,Map,map_wilderness,荒野,1,f1_safe_normal,Normal,2,,,,f1_safe_normal_encounter,苔痕幼群,1,B06_REFRESH,C2,100,43,3,54,0.43,0.7,0.337333,0.527846,1.36,2,0,0,0,0.43,0.03,0,1,1,0,0,0,0
Map:map_wilderness:f1_mid_mechanic:f1_mid_mechanic_encounter:B01_SHIELD_F1_C4,Map,map_wilderness,荒野,1,f1_mid_mechanic,Normal,3,,,,f1_mid_mechanic_encounter,盘根育巢,2,B01_SHIELD,C4,100,89,0,11,0.89,0.945,0.813687,0.937458,2,2,0,0,0,1.34,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_mid_mechanic:f1_mid_mechanic_encounter:B02_BREAK_F1_C4,Map,map_wilderness,荒野,1,f1_mid_mechanic,Normal,3,,,,f1_mid_mechanic_encounter,盘根育巢,2,B02_BREAK,C4,100,76,24,0,0.76,0.76,0.667677,0.833087,2,2,0,0,0,1.09,0.48,0,2,2,0,0,0,0
Map:map_wilderness:f1_mid_mechanic:f1_mid_mechanic_encounter:B03_SUMMON_F1_C4,Map,map_wilderness,荒野,1,f1_mid_mechanic,Normal,3,,,,f1_mid_mechanic_encounter,盘根育巢,2,B03_SUMMON,C4,100,71,4,25,0.71,0.835,0.614611,0.789852,1.12,2,0,0,0,0.93,0.04,0,2,2,0,0,0,0
Map:map_wilderness:f1_mid_mechanic:f1_mid_mechanic_encounter:B04_DEATH_F1_C4,Map,map_wilderness,荒野,1,f1_mid_mechanic,Normal,3,,,,f1_mid_mechanic_encounter,盘根育巢,2,B04_DEATH,C4,100,65,2,33,0.65,0.815,0.552544,0.736358,1.35,2,0,0,0,1.14,0.02,0,2,2,0,0,0,0
Map:map_wilderness:f1_mid_mechanic:f1_mid_mechanic_encounter:B05_SPELL_F1_C4,Map,map_wilderness,荒野,1,f1_mid_mechanic,Normal,3,,,,f1_mid_mechanic_encounter,盘根育巢,2,B05_SPELL,C4,100,94,0,6,0.94,0.97,0.875232,0.972214,1.5,2,0,0,0,1.35,0,0,2,2,0,0,0,0
Map:map_wilderness:f1_mid_mechanic:f1_mid_mechanic_encounter:B06_REFRESH_F1_C4,Map,map_wilderness,荒野,1,f1_mid_mechanic,Normal,3,,,,f1_mid_mechanic_encounter,盘根育巢,2,B06_REFRESH,C4,100,69,7,24,0.69,0.81,0.593739,0.772203,1.35,2,0,0,0,0.81,0.1,0,2,2,0,0,0,0
Map:map_wilderness:f1_route_normal:f1_route_normal_encounter:B01_SHIELD_F1_C4,Map,map_wilderness,荒野,1,f1_route_normal,Normal,4,Adventure,,,f1_route_normal_encounter,狐影繁生队,3,B01_SHIELD,C4,100,0,46,54,0,0.27,0,0.036993,1.91,2,0,0,0,0,0.52,0,2,2,0,0,0,0
Map:map_wilderness:f1_route_normal:f1_route_normal_encounter:B02_BREAK_F1_C4,Map,map_wilderness,荒野,1,f1_route_normal,Normal,4,Adventure,,,f1_route_normal_encounter,狐影繁生队,3,B02_BREAK,C4,100,10,47,43,0.1,0.315,0.055229,0.174366,2,2,0,0,0,0.1,0.47,0,2,2,0,0,0,0
Map:map_wilderness:f1_route_normal:f1_route_normal_encounter:B03_SUMMON_F1_C4,Map,map_wilderness,荒野,1,f1_route_normal,Normal,4,Adventure,,,f1_route_normal_encounter,狐影繁生队,3,B03_SUMMON,C4,100,7,63,30,0.07,0.22,0.034319,0.137495,1.18,2,0,0,0,0.07,0.65,0,2,2,0,0,0,0
Map:map_wilderness:f1_route_normal:f1_route_normal_encounter:B04_DEATH_F1_C4,Map,map_wilderness,荒野,1,f1_route_normal,Normal,4,Adventure,,,f1_route_normal_encounter,狐影繁生队,3,B04_DEATH,C4,100,9,72,19,0.09,0.185,0.048073,0.162262,1.52,2,0,0,0,0.09,1.01,0,1.98,1.98,0,0,0,0
Map:map_wilderness:f1_route_normal:f1_route_normal_encounter:B05_SPELL_F1_C4,Map,map_wilderness,荒野,1,f1_route_normal,Normal,4,Adventure,,,f1_route_normal_encounter,狐影繁生队,3,B05_SPELL,C4,100,17,39,44,0.17,0.39,0.108936,0.25548,1.65,2,0,0,0,0.17,0.46,0,2,2,0,0,0,0
Map:map_wilderness:f1_route_normal:f1_route_normal_encounter:B06_REFRESH_F1_C4,Map,map_wilderness,荒野,1,f1_route_normal,Normal,4,Adventure,,,f1_route_normal_encounter,狐影繁生队,3,B06_REFRESH,C4,100,10,36,54,0.1,0.37,0.055229,0.174366,1.41,2,0,0,0,0.1,0.48,0,2,2,0,0,0,0
Map:map_wilderness:f1_elite_wall:f1_c4_elite_encounter:B01_SHIELD_F1_C4,Map,map_wilderness,荒野,1,f1_elite_wall,Elite,4,Aggressive,,,f1_c4_elite_encounter,百根围猎队,4,B01_SHIELD,C4,100,5,59,36,0.05,0.23,0.021544,0.11175,1.83,2,0,0,0,0.06,0.75,0,2,2,0,0,0,0
Map:map_wilderness:f1_elite_wall:f1_c4_elite_encounter:B02_BREAK_F1_C4,Map,map_wilderness,荒野,1,f1_elite_wall,Elite,4,Aggressive,,,f1_c4_elite_encounter,百根围猎队,4,B02_BREAK,C4,100,6,43,51,0.06,0.315,0.027786,0.124768,1.84,2,0,0,0,0.06,0.66,0,1.98,1.98,0,0,0,0
Map:map_wilderness:f1_elite_wall:f1_c4_elite_encounter:B03_SUMMON_F1_C4,Map,map_wilderness,荒野,1,f1_elite_wall,Elite,4,Aggressive,,,f1_c4_elite_encounter,百根围猎队,4,B03_SUMMON,C4,100,9,70,21,0.09,0.195,0.048073,0.162262,1.04,1,0,0,0,0.1,0.88,0,1.92,1.92,0,0,0,0
Map:map_wilderness:f1_elite_wall:f1_c4_elite_encounter:B04_DEATH_F1_C4,Map,map_wilderness,荒野,1,f1_elite_wall,Elite,4,Aggressive,,,f1_c4_elite_encounter,百根围猎队,4,B04_DEATH,C4,100,3,76,21,0.03,0.135,0.010255,0.084519,1.17,2,0,0,0,0.03,0.95,0,1.82,1.82,0,0,0,0
Map:map_wilderness:f1_elite_wall:f1_c4_elite_encounter:B05_SPELL_F1_C4,Map,map_wilderness,荒野,1,f1_elite_wall,Elite,4,Aggressive,,,f1_c4_elite_encounter,百根围猎队,4,B05_SPELL,C4,100,15,29,56,0.15,0.43,0.09306,0.232836,1.62,2,0,0,0,0.16,0.39,0,2,2,0,0,0,0
Map:map_wilderness:f1_elite_wall:f1_c4_elite_encounter:B06_REFRESH_F1_C4,Map,map_wilderness,荒野,1,f1_elite_wall,Elite,4,Aggressive,,,f1_c4_elite_encounter,百根围猎队,4,B06_REFRESH,C4,100,7,54,39,0.07,0.265,0.034319,0.137495,1.32,2,0,0,0,0.07,0.71,0,1.96,1.96,0,0,0,0
Map:map_wilderness:f1_route_safe:f1_route_safe_encounter:B01_SHIELD_F1_C4,Map,map_wilderness,荒野,1,f1_route_safe,Normal,4,Conservative,,,f1_route_safe_encounter,盘根守林队,2,B01_SHIELD,C4,100,38,36,26,0.38,0.51,0.290976,0.477902,2.09,2,0,0,0,0.46,0.37,0,1,1,0,0,0,0
Map:map_wilderness:f1_route_safe:f1_route_safe_encounter:B02_BREAK_F1_C4,Map,map_wilderness,荒野,1,f1_route_safe,Normal,4,Conservative,,,f1_route_safe_encounter,盘根守林队,2,B02_BREAK,C4,100,48,41,11,0.48,0.535,0.384646,0.576834,2.04,2,0,0,0,0.62,0.5,0,1,1,0,0,0,0
Map:map_wilderness:f1_route_safe:f1_route_safe_encounter:B03_SUMMON_F1_C4,Map,map_wilderness,荒野,1,f1_route_safe,Normal,4,Conservative,,,f1_route_safe_encounter,盘根守林队,2,B03_SUMMON,C4,100,51,17,32,0.51,0.67,0.41348,0.60578,1.37,2,0,0,0,0.8,0.18,0,1,1,0,0,0,0
Map:map_wilderness:f1_route_safe:f1_route_safe_encounter:B04_DEATH_F1_C4,Map,map_wilderness,荒野,1,f1_route_safe,Normal,4,Conservative,,,f1_route_safe_encounter,盘根守林队,2,B04_DEATH,C4,100,61,11,28,0.61,0.75,0.51203,0.699831,1.64,2,0,0,0,0.86,0.14,0,1,1,0,0,0,0
Map:map_wilderness:f1_route_safe:f1_route_safe_encounter:B05_SPELL_F1_C4,Map,map_wilderness,荒野,1,f1_route_safe,Normal,4,Conservative,,,f1_route_safe_encounter,盘根守林队,2,B05_SPELL,C4,100,76,6,18,0.76,0.85,0.667677,0.833087,1.96,2,0,0,0,1.14,0.06,0,1,1,0,0,0,0
Map:map_wilderness:f1_route_safe:f1_route_safe_encounter:B06_REFRESH_F1_C4,Map,map_wilderness,荒野,1,f1_route_safe,Normal,4,Conservative,,,f1_route_safe_encounter,盘根守林队,2,B06_REFRESH,C4,100,62,15,23,0.62,0.735,0.522098,0.709024,1.65,2,0,0,0,0.68,0.17,0,0.98,0.98,0,0,0,0
Event:map_wilderness:roadside_ambush_f1:f1_c4_event_ambush_encounter:B01_SHIELD_F1_C4,Event,map_wilderness,荒野,1,roadside_ambush_f1,EventCombat,4,Event,roadside_ambush_f1,荒径伏击,f1_c4_event_ambush_encounter,盘根伏猎群,3,B01_SHIELD,C4,100,43,13,44,0.43,0.65,0.337333,0.527846,1.9,2,0,0,0,0.48,0.15,0,1,1,0,0,0,0
Event:map_wilderness:roadside_ambush_f1:f1_c4_event_ambush_encounter:B02_BREAK_F1_C4,Event,map_wilderness,荒野,1,roadside_ambush_f1,EventCombat,4,Event,roadside_ambush_f1,荒径伏击,f1_c4_event_ambush_encounter,盘根伏猎群,3,B02_BREAK,C4,100,27,16,57,0.27,0.555,0.192696,0.364321,2,2,0,0,0,0.27,0.16,0,1,1,0,0,0,0
Event:map_wilderness:roadside_ambush_f1:f1_c4_event_ambush_encounter:B03_SUMMON_F1_C4,Event,map_wilderness,荒野,1,roadside_ambush_f1,EventCombat,4,Event,roadside_ambush_f1,荒径伏击,f1_c4_event_ambush_encounter,盘根伏猎群,3,B03_SUMMON,C4,100,45,24,31,0.45,0.605,0.356145,0.547554,1.15,2,0,0,0,0.66,0.26,0,1,1,0,0,0,0
Event:map_wilderness:roadside_ambush_f1:f1_c4_event_ambush_encounter:B04_DEATH_F1_C4,Event,map_wilderness,荒野,1,roadside_ambush_f1,EventCombat,4,Event,roadside_ambush_f1,荒径伏击,f1_c4_event_ambush_encounter,盘根伏猎群,3,B04_DEATH,C4,100,57,8,35,0.57,0.745,0.472154,0.662667,1.45,2,0,0,0,0.61,0.08,0,0.99,0.99,0,0,0,0
Event:map_wilderness:roadside_ambush_f1:f1_c4_event_ambush_encounter:B05_SPELL_F1_C4,Event,map_wilderness,荒野,1,roadside_ambush_f1,EventCombat,4,Event,roadside_ambush_f1,荒径伏击,f1_c4_event_ambush_encounter,盘根伏猎群,3,B05_SPELL,C4,100,71,2,27,0.71,0.845,0.614611,0.789852,1.53,2,0,0,0,0.83,0.02,0,1,1,0,0,0,0
Event:map_wilderness:roadside_ambush_f1:f1_c4_event_ambush_encounter:B06_REFRESH_F1_C4,Event,map_wilderness,荒野,1,roadside_ambush_f1,EventCombat,4,Event,roadside_ambush_f1,荒径伏击,f1_c4_event_ambush_encounter,盘根伏猎群,3,B06_REFRESH,C4,100,48,24,28,0.48,0.62,0.384646,0.576834,1.38,2,0,0,0,0.51,0.24,0,0.89,0.89,0,0,0,0
Map:map_wilderness:f1_late_shield:f1_c5_shield_encounter:B01_SHIELD_F1_C5,Map,map_wilderness,荒野,1,f1_late_shield,Normal,5,,,,f1_c5_shield_encounter,迅羽踏潮,3,B01_SHIELD,C5,100,83,4,13,0.83,0.895,0.74452,0.891064,1.49,2,0,0,0,1.28,0.04,0,4,4,0,0,0,1
Map:map_wilderness:f1_late_shield:f1_c5_shield_encounter:B02_BREAK_F1_C5,Map,map_wilderness,荒野,1,f1_late_shield,Normal,5,,,,f1_c5_shield_encounter,迅羽踏潮,3,B02_BREAK,C5,100,89,2,9,0.89,0.935,0.813687,0.937458,1.07,1,0,0,0,1.96,0.02,0,4,4,0,0,0,1
Map:map_wilderness:f1_late_shield:f1_c5_shield_encounter:B03_SUMMON_F1_C5,Map,map_wilderness,荒野,1,f1_late_shield,Normal,5,,,,f1_c5_shield_encounter,迅羽踏潮,3,B03_SUMMON,C5,100,86,6,8,0.86,0.9,0.778628,0.914737,1.02,1,0,0,0,1.36,0.06,0,4,4,0,0,0,1
Map:map_wilderness:f1_late_shield:f1_c5_shield_encounter:B04_DEATH_F1_C5,Map,map_wilderness,荒野,1,f1_late_shield,Normal,5,,,,f1_c5_shield_encounter,迅羽踏潮,3,B04_DEATH,C5,100,100,0,0,1,1,0.963007,1,1.27,2,0,0,0,2.44,0,0,4,4,0,0,0,1
Map:map_wilderness:f1_late_shield:f1_c5_shield_encounter:B05_SPELL_F1_C5,Map,map_wilderness,荒野,1,f1_late_shield,Normal,5,,,,f1_c5_shield_encounter,迅羽踏潮,3,B05_SPELL,C5,100,85,4,11,0.85,0.905,0.767164,0.90694,1.28,2,0,0,0,1.63,0.07,0,4,4,0,0,0,1
Map:map_wilderness:f1_late_shield:f1_c5_shield_encounter:B06_REFRESH_F1_C5,Map,map_wilderness,荒野,1,f1_late_shield,Normal,5,,,,f1_c5_shield_encounter,迅羽踏潮,3,B06_REFRESH,C5,100,68,16,16,0.68,0.76,0.583374,0.763309,1.1,1,0,0,0,1.12,0.19,0,4,4,0,0,0,1
Map:map_wilderness:f1_late_summon:f1_c5_summon_encounter:B01_SHIELD_F1_C5,Map,map_wilderness,荒野,1,f1_late_summon,Normal,5,,,,f1_c5_summon_encounter,狐巢回响,3,B01_SHIELD,C5,100,94,5,1,0.94,0.945,0.875232,0.972214,1.64,2,0,0,0,1.65,0.09,0,5,5,0,0,0,0
Map:map_wilderness:f1_late_summon:f1_c5_summon_encounter:B02_BREAK_F1_C5,Map,map_wilderness,荒野,1,f1_late_summon,Normal,5,,,,f1_c5_summon_encounter,狐巢回响,3,B02_BREAK,C5,100,98,1,1,0.98,0.985,0.929988,0.994498,1.14,2,0,0,0,3.03,0.02,0,5,5,0,0,0,0
Map:map_wilderness:f1_late_summon:f1_c5_summon_encounter:B03_SUMMON_F1_C5,Map,map_wilderness,荒野,1,f1_late_summon,Normal,5,,,,f1_c5_summon_encounter,狐巢回响,3,B03_SUMMON,C5,100,73,16,11,0.73,0.785,0.635679,0.807304,1.16,2,0,0,0,1.22,0.22,0,4.96,4.96,0,0,0,0
Map:map_wilderness:f1_late_summon:f1_c5_summon_encounter:B04_DEATH_F1_C5,Map,map_wilderness,荒野,1,f1_late_summon,Normal,5,,,,f1_c5_summon_encounter,狐巢回响,3,B04_DEATH,C5,100,100,0,0,1,1,0.963007,1,1.46,2,0,0,0,2.85,0,0,5,5,0,0,0,0
Map:map_wilderness:f1_late_summon:f1_c5_summon_encounter:B05_SPELL_F1_C5,Map,map_wilderness,荒野,1,f1_late_summon,Normal,5,,,,f1_c5_summon_encounter,狐巢回响,3,B05_SPELL,C5,100,100,0,0,1,1,0.963007,1,1.37,2,0,0,0,2.06,0,0,5,5,0,0,0,0
Map:map_wilderness:f1_late_summon:f1_c5_summon_encounter:B06_REFRESH_F1_C5,Map,map_wilderness,荒野,1,f1_late_summon,Normal,5,,,,f1_c5_summon_encounter,狐巢回响,3,B06_REFRESH,C5,100,94,1,5,0.94,0.965,0.875232,0.972214,1.28,2,0,0,0,1.72,0.01,0,5,5,0,0,0,0
Map:map_wilderness:f1_boss:f1_c6_boss_encounter:B01_SHIELD_F1_C5,Map,map_wilderness,荒野,1,f1_boss,Boss,6,,,,f1_c6_boss_encounter,万籁母巢,4,B01_SHIELD,C5,100,0,100,0,0,0,0,0.036993,1.93,2,0,0,0,0,2.28,0,4.22,4.22,0,0,0,0.94
Map:map_wilderness:f1_boss:f1_c6_boss_encounter:B02_BREAK_F1_C5,Map,map_wilderness,荒野,1,f1_boss,Boss,6,,,,f1_c6_boss_encounter,万籁母巢,4,B02_BREAK,C5,100,1,98,1,0.01,0.015,0.001767,0.054486,1.53,2,0,0,0,0.01,1.69,0,4.58,4.58,0,0,0,0.96
Map:map_wilderness:f1_boss:f1_c6_boss_encounter:B03_SUMMON_F1_C5,Map,map_wilderness,荒野,1,f1_boss,Boss,6,,,,f1_c6_boss_encounter,万籁母巢,4,B03_SUMMON,C5,100,0,100,0,0,0,0,0.036993,1.08,1,0,0,0,0,2.31,0,3.77,3.77,0,0,0,0.87
Map:map_wilderness:f1_boss:f1_c6_boss_encounter:B04_DEATH_F1_C5,Map,map_wilderness,荒野,1,f1_boss,Boss,6,,,,f1_c6_boss_encounter,万籁母巢,4,B04_DEATH,C5,100,14,66,20,0.14,0.24,0.085263,0.221372,2.05,2,0,0,0,0.17,0.88,0,4.65,4.65,0,0,0,1
Map:map_wilderness:f1_boss:f1_c6_boss_encounter:B05_SPELL_F1_C5,Map,map_wilderness,荒野,1,f1_boss,Boss,6,,,,f1_c6_boss_encounter,万籁母巢,4,B05_SPELL,C5,100,0,100,0,0,0,0,0.036993,1.43,2,0,0,0,0,2.17,0,3.95,3.95,0,0,0,0.92
Map:map_wilderness:f1_boss:f1_c6_boss_encounter:B06_REFRESH_F1_C5,Map,map_wilderness,荒野,1,f1_boss,Boss,6,,,,f1_c6_boss_encounter,万籁母巢,4,B06_REFRESH,C5,100,0,100,0,0,0,0,0.036993,1.25,2,0,0,0,0,2.44,0,3.85,3.85,0,0,0,0.89
Map:map_startrail_highlands:f2_opening_normal:f2_opening_encounter:B01_SHIELD_F2_C2,Map,map_startrail_highlands,星轨高原,2,f2_opening_normal,Normal,1,,,,f2_opening_encounter,月相校准阵,2,B01_SHIELD,C2,100,100,0,0,1,1,0.963007,1,1.55,2,0,0,0,2.8,0,0,0,0,0,3,0,0
Map:map_startrail_highlands:f2_opening_normal:f2_opening_encounter:B02_BREAK_F2_C2,Map,map_startrail_highlands,星轨高原,2,f2_opening_normal,Normal,1,,,,f2_opening_encounter,月相校准阵,2,B02_BREAK,C2,100,100,0,0,1,1,0.963007,1,1.07,1,0,0,0,3.85,0,0,0,0,0,3,0,0
Map:map_startrail_highlands:f2_opening_normal:f2_opening_encounter:B03_SUMMON_F2_C2,Map,map_startrail_highlands,星轨高原,2,f2_opening_normal,Normal,1,,,,f2_opening_encounter,月相校准阵,2,B03_SUMMON,C2,100,100,0,0,1,1,0.963007,1,1.37,2,0,0,0,1.99,0,0,0,0,0,3,0,0
Map:map_startrail_highlands:f2_opening_normal:f2_opening_encounter:B04_DEATH_F2_C2,Map,map_startrail_highlands,星轨高原,2,f2_opening_normal,Normal,1,,,,f2_opening_encounter,月相校准阵,2,B04_DEATH,C2,100,100,0,0,1,1,0.963007,1,1.53,2,0,0,0,4,0,0,0,0,0,3,0,0
Map:map_startrail_highlands:f2_opening_normal:f2_opening_encounter:B05_SPELL_F2_C2,Map,map_startrail_highlands,星轨高原,2,f2_opening_normal,Normal,1,,,,f2_opening_encounter,月相校准阵,2,B05_SPELL,C2,100,100,0,0,1,1,0.963007,1,1.11,2,0,0,0,4.17,0,0,0,0,0,3,0,0
Map:map_startrail_highlands:f2_opening_normal:f2_opening_encounter:B06_REFRESH_F2_C2,Map,map_startrail_highlands,星轨高原,2,f2_opening_normal,Normal,1,,,,f2_opening_encounter,月相校准阵,2,B06_REFRESH,C2,100,100,0,0,1,1,0.963007,1,1.05,1,0,0,0,4.28,0,0,0,0,0,3,0,0
Map:map_startrail_highlands:f2_early_spell:f2_early_spell_encounter:B01_SHIELD_F2_C2,Map,map_startrail_highlands,星轨高原,2,f2_early_spell,Normal,2,,,,f2_early_spell_encounter,坠光预演阵,2,B01_SHIELD,C2,100,64,17,19,0.64,0.735,0.542354,0.727288,1.43,2,0,0,0,1,0.19,1.34,0,0,0,2,0,0
Map:map_startrail_highlands:f2_early_spell:f2_early_spell_encounter:B02_BREAK_F2_C2,Map,map_startrail_highlands,星轨高原,2,f2_early_spell,Normal,2,,,,f2_early_spell_encounter,坠光预演阵,2,B02_BREAK,C2,100,91,4,5,0.91,0.935,0.837738,0.951927,1.23,2,0,0,0,1.91,0.04,1.6,0,0,0,2,0,0
Map:map_startrail_highlands:f2_early_spell:f2_early_spell_encounter:B03_SUMMON_F2_C2,Map,map_startrail_highlands,星轨高原,2,f2_early_spell,Normal,2,,,,f2_early_spell_encounter,坠光预演阵,2,B03_SUMMON,C2,100,41,15,44,0.41,0.63,0.318673,0.507986,1.12,2,0,0,0,0.5,0.17,1.52,0,0,0,2,0,0
Map:map_startrail_highlands:f2_early_spell:f2_early_spell_encounter:B04_DEATH_F2_C2,Map,map_startrail_highlands,星轨高原,2,f2_early_spell,Normal,2,,,,f2_early_spell_encounter,坠光预演阵,2,B04_DEATH,C2,100,100,0,0,1,1,0.963007,1,1.31,2,0,0,0,3.55,0,1.6,0,0,0,2,0,0
